"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000187531",196.066839883853,-0.260624807528603,0.134347398227316,-1.93993192996283,0.0523879630017625,0.0894144526601014,"SIRT7","51547","sirtuin 7"
"ENSG00000150756",135.808026130144,-0.299641776365966,0.154509590544255,-1.93930859120451,0.0524637733981514,0.0895334752596057,"ATPSCKMT","134145","ATP synthase c subunit lysine N-methyltransferase"
"ENSG00000137460",14.1458811718517,0.943566693826955,0.486899609965702,1.93790809134848,0.0526344366306749,0.0898143252359485,"FHDC1","85462","FH2 domain containing 1"
"ENSG00000116747",889.121643245238,-0.13571674589383,0.0700460017347948,-1.93753736876625,0.0526796900394776,0.0898811382034985,"RO60","6738","Ro60, Y RNA binding protein"
"ENSG00000011454",1023.47730299383,0.141323135070053,0.0729545393685437,1.93713970773131,0.0527282679217963,0.089953607203546,"RABGAP1","23637","RAB GTPase activating protein 1"
"ENSG00000167103",18.2956584090581,-0.814853707023395,0.421220840121758,-1.93450472865458,0.0530511012351758,0.0904938807875025,"PIP5KL1","138429","phosphatidylinositol-4-phosphate 5-kinase like 1"
"ENSG00000162819",865.701260552223,0.13583951463988,0.0702258840349263,1.93432260065707,0.0530734761456063,0.0905215705860369,"BROX","148362","BRO1 domain and CAAX motif containing"
"ENSG00000174428",57.5111894875269,0.469075884520219,0.24251300263858,1.93422983269597,0.053084875967598,0.0905305371453899,"GTF2IRD2B","389524","GTF2I repeat domain containing 2B"
"ENSG00000130294",5.43740548670188,1.68143300527122,0.869404887470386,1.93400454667733,0.0531125688323629,0.0905672844442166,"KIF1A","547","kinesin family member 1A"
"ENSG00000172006",47.9286802166147,0.513969123921762,0.265780326045289,1.93381177444331,0.0531362745820668,0.0905972252187067,"ZNF554","115196","zinc finger protein 554"
"ENSG00000197696",53.6925216404541,0.489602498798041,0.253323546035875,1.93271611131128,0.0532711793500072,0.0908167312042112,"NMB","4828","neuromedin B"
"ENSG00000064300",5.05764529738625,1.63483986764751,0.845931309963987,1.93259174638791,0.0532865099866134,0.0908323599563623,"NGFR","4804","nerve growth factor receptor"
"ENSG00000181619",65.5869425334238,-0.445729422683822,0.230709238273152,-1.93199642121003,0.0533599475999976,0.0909470229823945,"GPR135","64582","G protein-coupled receptor 135"
"ENSG00000131467",2233.90543480716,-0.0999369524748432,0.0517366267833902,-1.93164801588741,0.0534029650841527,0.0910098172306016,"PSME3","10197","proteasome activator subunit 3"
"ENSG00000146707",43.7131915140127,0.528431083311433,0.273621067416495,1.93125145041217,0.0534519641282577,0.0910827896083087,"POMZP3","22932","POM121 and ZP3 fusion"
"ENSG00000130749",585.00652777933,-0.160967672536842,0.083360132491882,-1.93099108320776,0.0534841551292368,0.0911271073173054,"ZC3H4","23211","zinc finger CCCH-type containing 4"
"ENSG00000181722",25.9129541341468,0.698650948216882,0.361869594236492,1.93067049385833,0.0535238140500175,0.0911841372638028,"ZBTB20","26137","zinc finger and BTB domain containing 20"
"ENSG00000130413",36.6437479233254,0.565967848436534,0.293229012127935,1.93012227654201,0.0535916888852321,0.0912892176133323,"STK33","65975","serine/threonine kinase 33"
"ENSG00000100325",1194.00890588005,-0.117023055695398,0.0606372634468681,-1.92988682277749,0.0536208624924444,0.0913283568026864,"ASCC2","84164","activating signal cointegrator 1 complex subunit 2"
"ENSG00000063241",742.770382093636,0.140574127006183,0.0728651267359763,1.92923739109859,0.0537013982575852,0.0914549581142004,"ISOC2","79763","isochorismatase domain containing 2"
"ENSG00000198892",360.281196184551,-0.187024400515084,0.0969621754426876,-1.92883874213023,0.0537508845636069,0.0915286581973932,"SHISA4","149345","shisa family member 4"
"ENSG00000130717",448.419673212328,0.181070373151632,0.0938811546667992,1.92871906821218,0.0537657477182986,0.0915433906968906,"UCK1","83549","uridine-cytidine kinase 1"
"ENSG00000197632",228.725019072165,0.287381101978037,0.149092736742176,1.92753254288303,0.0539132964741342,0.0917840087138489,"SERPINB2","5055","serpin family B member 2"
"ENSG00000040933",533.999519268812,0.161817521881709,0.0839716230277395,1.92705006819094,0.0539733905492708,0.0918757022309024,"INPP4A","3631","inositol polyphosphate-4-phosphatase type I A"
"ENSG00000160051",16.2329327427842,-0.897226088422034,0.46575230521635,-1.92640181996578,0.0540542203686828,0.0920026677207122,"IQCC","55721","IQ motif containing C"
"ENSG00000135535",6007.61463884123,0.07510913982598,0.0389955376173379,1.92609576416214,0.0540924174422172,0.0920570494530482,"CD164","8763","CD164 molecule"
"ENSG00000168172",1290.76900870376,-0.139745280325213,0.0725681960703757,-1.925709717101,0.0541406298910899,0.0921284613017992,"HOOK3","84376","hook microtubule tethering protein 3"
"ENSG00000181016",7.4552135138914,1.3092144697433,0.679968533664175,1.92540449289364,0.0541787739565751,0.092182725764489,"LSMEM1","286006","leucine rich single-pass membrane protein 1"
"ENSG00000104879",1.15054093454978,3.5882959678373,1.86456779089661,1.92446527573653,0.0542962892296854,0.0923720086190815,"CKM","1158","creatine kinase, M-type"
"ENSG00000148468",959.652668170656,0.137842615701533,0.0717076037839498,1.92228729489892,0.0545696177707432,0.0928262957877669,"FAM171A1","221061","family with sequence similarity 171 member A1"
"ENSG00000162654",1.14270552286024,3.53537145304553,1.83959101888141,1.9218246973152,0.054627819587606,0.0929145764664902,"GBP4","115361","guanylate binding protein 4"
"ENSG00000064703",353.463052522271,0.1922507291022,0.100053801868056,1.92147350238351,0.0546720398212891,0.0929790587221508,"DDX20","11218","DEAD-box helicase 20"
"ENSG00000168118",604.180690978025,0.165975960636877,0.0863957399413349,1.92111278576443,0.0547174900408112,0.093045617655645,"RAB4A","5867","RAB4A, member RAS oncogene family"
"ENSG00000100583",16.3385587577547,0.921802409814794,0.479896608450433,1.92083543326396,0.054752457823861,0.0930943381873631,"SAMD15","161394","sterile alpha motif domain containing 15"
"ENSG00000175591",3.05205297273184,2.30385609872231,1.19946210092372,1.92074105296707,0.0547643612615869,0.093103836229469,"P2RY2","5029","purinergic receptor P2Y2"
"ENSG00000198865",8.52652092219356,-1.19974048431154,0.624654648363707,-1.92064605210939,0.0547763451451023,0.0931134688291254,"CCDC152","100129792","coiled-coil domain containing 152"
"ENSG00000197619",103.242696882631,0.339433259507,0.176757458346592,1.92033344834269,0.0548157939867944,0.0931697810837707,"ZNF615","284370","zinc finger protein 615"
"ENSG00000232112",475.099387491192,0.168555432270927,0.0877958147814748,1.91985725846345,0.0548759320077853,0.093261241458803,"TMA7","51372","translation machinery associated 7 homolog"
"ENSG00000163867",152.03812185904,0.278896619149495,0.145282156039752,1.91968942884618,0.054897140317803,0.0932865276148714,"ZMYM6","9204","zinc finger MYM-type containing 6"
"ENSG00000089902",707.153487426787,-0.150951162744582,0.0786379774050787,-1.91957076880302,0.0549121392860521,0.0933012576432829,"RCOR1","23186","REST corepressor 1"
"ENSG00000163807",386.619294637142,-0.18777686645362,0.0978263276742681,-1.91949213384417,0.0549220808517332,0.0933073922297227,"KIAA1143","57456","KIAA1143"
"ENSG00000136770",426.917828639386,-0.189803321350799,0.0989047519639488,-1.9190515883401,0.0549778053665039,0.0933912973134549,"DNAJC1","64215","DnaJ heat shock protein family (Hsp40) member C1"
"ENSG00000206344",3.80722036616911,-1.92930434775887,1.00543141408966,-1.91888210446031,0.0549992559015636,0.0934169682467724,"HCG27","253018","HLA complex group 27"
"ENSG00000125637",17.5202972831522,-0.837318862520515,0.436387104825684,-1.91875253246767,0.0550156597399075,0.0934340623699881,"PSD4","23550","pleckstrin and Sec7 domain containing 4"
"ENSG00000184208",208.151197478862,0.243457318478642,0.126893013448998,1.91860301730871,0.0550345934556271,0.0934554485941965,"C22orf46P","79640","CTA-216E10.6"
"ENSG00000143971",180.075913550073,-0.263001116531416,0.137099751183463,-1.91831942991257,0.0550705202103333,0.0935056828179599,"ETAA1","54465","ETAA1 activator of ATR kinase"
"ENSG00000163093",93.602051132259,0.358858065823183,0.187184422645538,1.91713637679528,0.0552206083037766,0.0937497206751595,"BBS5","129880","Bardet-Biedl syndrome 5"
"ENSG00000101574",161.871468816454,0.285901510923611,0.14922541131452,1.91590365478048,0.0553773602122254,0.0940050143754639,"METTL4","64863","methyltransferase 4, N6-adenosine"
"ENSG00000166734",2454.77155031463,0.091893628496958,0.0479970924194561,1.91456656778043,0.0555478021548806,0.0942834859102419,"GOLM2","113201","golgi membrane protein 2"
"ENSG00000115652",1027.0019757492,0.122545875937033,0.064018481325855,1.91422653894697,0.0555912161560527,0.094346308579906,"UXS1","80146","UDP-glucuronate decarboxylase 1"
"ENSG00000131263",1292.2750950943,0.121129308253134,0.0632916580478234,1.91382738245865,0.0556422154915507,0.0944132769123307,"RLIM","51132","ring finger protein, LIM domain interacting"
"ENSG00000111816",5.1543748042988,-1.61290827311138,0.842770187595863,-1.91381742834599,0.0556434878043496,0.0944132769123307,"FRK","2444","fyn related Src family tyrosine kinase"
"ENSG00000184307",25.6295220206693,0.714155786345358,0.373176009006918,1.91372373654416,0.05565546447229,0.0944227276841959,"ZDHHC23","254887","zinc finger DHHC-type palmitoyltransferase 23"
"ENSG00000167515",414.52061334929,0.177945515343577,0.0929991068290452,1.91341101448086,0.0556954554322382,0.0944796986832788,"TRAPPC2L","51693","trafficking protein particle complex subunit 2L"
"ENSG00000152942",304.896647656346,-0.211283664572717,0.110442505051889,-1.91306476137471,0.0557397622728625,0.0945439770258313,"RAD17","5884","RAD17 checkpoint clamp loader component"
"ENSG00000178952",2322.59130150298,0.100527863410965,0.0525677689409255,1.91234791653296,0.0558315836698108,0.0946888239500198,"TUFM","7284","Tu translation elongation factor, mitochondrial"
"ENSG00000205277",17.7671863324751,0.808249359507559,0.422748846771259,1.91189015814131,0.0558902843068858,0.0947774721107909,"MUC12","10071","mucin 12, cell surface associated"
"ENSG00000160323",30.1993292006604,0.618504311340321,0.323627673363451,1.91116014558405,0.0559840038031672,0.094925477226309,"ADAMTS13","11093","ADAM metallopeptidase with thrombospondin type 1 motif 13"
"ENSG00000100116",248.311796941427,0.226050513085039,0.118305576730028,1.91073421332355,0.056038745703946,0.0950073661779312,"GCAT","23464","glycine C-acetyltransferase"
"ENSG00000154263",2.5636652206032,2.62825948799224,1.37559499489385,1.91063466917823,0.0560515457958235,0.0950181368689724,"ABCA10","10349","ATP binding cassette subfamily A member 10"
"ENSG00000160318",3.48315197095288,2.04061057508766,1.06809688903414,1.91051073740411,0.0560674852244458,0.0950342262493251,"CLDND2","125875","claudin domain containing 2"
"ENSG00000132405",433.68660875813,0.18654682868883,0.0976589265829216,1.91018717096418,0.056109118367864,0.0950930631478049,"TBC1D14","57533","TBC1 domain family member 14"
"ENSG00000111540",2627.59392759655,0.0914946180134246,0.0478994132343185,1.91014068514458,0.0561151017910476,0.0950930631478049,"RAB5B","5869","RAB5B, member RAS oncogene family"
"ENSG00000157911",207.794701124024,-0.246534601073662,0.129138445813985,-1.90907207779764,0.056252794167672,0.09531543808268,"PEX10","5192","peroxisomal biogenesis factor 10"
"ENSG00000116266",637.400358379336,0.156534724982048,0.082013334952065,1.90864967353832,0.0563072993922908,0.0953968247434857,"STXBP3","6814","syntaxin binding protein 3"
"ENSG00000186026",28.8454553167408,0.634831632516929,0.332648280402903,1.90841699752069,0.0563373416779312,0.0954367519137184,"ZNF284","342909","zinc finger protein 284"
"ENSG00000180138",1.04475090783278,-3.60169246887123,1.88762147840793,-1.90805863891154,0.0563836377472995,0.095504201025135,"CSNK1A1L","122011","casein kinase 1 alpha 1 like"
"ENSG00000133134",1.86374595884281,3.10156013986162,1.62615931196043,1.90729168848931,0.0564828259028694,0.0956612144514468,"BEX2","84707","brain expressed X-linked 2"
"ENSG00000197943",4.47994653998059,1.74422538711296,0.9146090109744,1.90707216546522,0.0565112430950845,0.0956983454826331,"PLCG2","5336","phospholipase C gamma 2"
"ENSG00000139219",1.77832076198902,3.08609484926162,1.61904351045302,1.90612224398967,0.0566343473527648,0.0958957963333005,"COL2A1","1280","collagen type II alpha 1 chain"
"ENSG00000106003",31.9788372172691,-0.591452664112061,0.310342830262842,-1.90580418310659,0.0566756160218156,0.0959546500780606,"LFNG","3955","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase"
"ENSG00000178301",33.8749463428288,-0.580614781701064,0.304690180213909,-1.90559072594148,0.0567033263011367,0.0959905379078972,"AQP11","282679","aquaporin 11"
"ENSG00000198815",703.900768613522,0.141786374521116,0.0744322579490624,1.90490492197815,0.0567924313397255,0.0961303380136527,"FOXJ3","22887","forkhead box J3"
"ENSG00000167264",161.454373471708,-0.27747491151654,0.145676430056804,-1.90473442689627,0.0568146014745608,0.0961568209154889,"DUS2","54920","dihydrouridine synthase 2"
"ENSG00000197362",68.6594600414105,0.42910410495149,0.225429897332905,1.90349243835128,0.0569763194415275,0.0964194506750754,"ZNF786","136051","zinc finger protein 786"
"ENSG00000078070",287.997796892494,0.210461423096901,0.110576641578857,1.90330814982124,0.0570003480451618,0.0964490389769914,"MCCC1","56922","methylcrotonyl-CoA carboxylase subunit 1"
"ENSG00000145819",50.0665724003473,0.505430100597579,0.26567472765524,1.90243951714317,0.0571137189352984,0.0966186916097555,"ARHGAP26","23092","Rho GTPase activating protein 26"
"ENSG00000100888",1603.25925498245,-0.110282925941496,0.0579692161051943,-1.90243949032138,0.0571137224388784,0.0966186916097555,"CHD8","57680","chromodomain helicase DNA binding protein 8"
"ENSG00000128915",386.184028992651,-0.182408214491592,0.0959020924592172,-1.90202538666362,0.0571678357858446,0.096699135063902,"ICE2","79664","interactor of little elongation complex ELL subunit 2"
"ENSG00000125650",59.7053957945917,0.459700244127817,0.241705419380871,1.90190292507856,0.0571838467254403,0.0967151174018291,"PSPN","5623","persephin"
"ENSG00000107021",787.079266590311,-0.133095037000066,0.0699837843977395,-1.90179822576679,0.0571975383375071,0.096727173840296,"TBC1D13","54662","TBC1 domain family member 13"
"ENSG00000141002",1836.6354905802,0.100448656048328,0.0528234671317945,1.90159149905304,0.0572245801607015,0.0967618015613146,"TCF25","22980","transcription factor 25"
"ENSG00000178741",998.078681717607,0.123599134621491,0.0650208150357414,1.90091641505186,0.0573129616474442,0.096900129489507,"COX5A","9377","cytochrome c oxidase subunit 5A"
"ENSG00000087470",1450.96654970694,0.105670527050371,0.0555985462689859,1.90059874118177,0.0573545905318793,0.0969593892244595,"DNM1L","10059","dynamin 1 like"
"ENSG00000160336",162.952152370931,-0.268072914011446,0.141088484347635,-1.90003397691145,0.057428660930467,0.0970734722781539,"ZNF761","388561","zinc finger protein 761"
"ENSG00000104518",151.182160671333,-0.302831459081474,0.159462653538722,-1.89907450027437,0.0575546813005011,0.0972753317668332,"GSDMD","79792","gasdermin D"
"ENSG00000146678",1.80288379320045,3.061796825318,1.61258221854028,1.89869191791632,0.057604994823488,0.0973492046449451,"IGFBP1","3484","insulin like growth factor binding protein 1"
"ENSG00000120162",3.25592953715593,2.24790297793719,1.18426227009991,1.8981462423417,0.0576768200523484,0.0974594099898544,"MOB3B","79817","MOB kinase activator 3B"
"ENSG00000173269",5.43520927842715,-1.53388837090998,0.808175005831214,-1.89796561368829,0.0577006119189559,0.0974884349950215,"MMRN2","79812","multimerin 2"
"ENSG00000184270",1.73670283146052,3.05870765934029,1.61210862827436,1.89733347101703,0.0577839401093658,0.097618031789527,"H2AC21","317772","H2A clustered histone 21"
"ENSG00000153294",2.49421129514884,2.62324277851036,1.38367758478336,1.89584828673875,0.0579801087188267,0.097938205420982,"ADGRF4","221393","adhesion G protein-coupled receptor F4"
"ENSG00000095485",201.522023975766,-0.242608724114702,0.128023893298551,-1.89502691930279,0.058088835421959,0.0981106184332835,"CWF19L1","55280","CWF19 like cell cycle control factor 1"
"ENSG00000084112",3464.56670570648,0.0899786647563934,0.0474846331554025,1.89490070317951,0.0581055580107516,0.0981239968366105,"SSH1","54434","slingshot protein phosphatase 1"
"ENSG00000172292",193.444860722763,-0.264024295812664,0.1393366111882,-1.89486663670936,0.0581100722207855,0.0981239968366105,"CERS6","253782","ceramide synthase 6"
"ENSG00000163251",10.6536920912964,1.09420747345698,0.577522752082495,1.89465691093791,0.0581378697847434,0.098159688954926,"FZD5","7855","frizzled class receptor 5"
"ENSG00000185621",176.326636260962,0.263713693182866,0.13921971477388,1.89422664463283,0.0581949329133132,0.0982447790694628,"LMLN","89782","leishmanolysin like peptidase"
"ENSG00000163029",468.182602435133,0.170968124898054,0.0902887767453573,1.89357006552695,0.058282099962831,0.0983806653593177,"SMC6","79677","structural maintenance of chromosomes 6"
"ENSG00000241043",15.6376638388642,-0.868320584758374,0.458718694260054,-1.89292609092166,0.058367698983449,0.0985138739828299,NA,NA,NA
"ENSG00000177054",175.412296194051,0.258885882979489,0.136770811848415,1.89284452933142,0.0583785478400579,0.098520902103146,"ZDHHC13","54503","zinc finger DHHC-type palmitoyltransferase 13"
"ENSG00000144199",12.5511138951543,-0.996575884140652,0.527080776188446,-1.89074602824131,0.0586582549540847,0.0989816076841425,"FAHD2B","151313","fumarylacetoacetate hydrolase domain containing 2B"
"ENSG00000099956",1224.51493123758,0.120641658905084,0.0638189847081634,1.89037258202655,0.05870814768954,0.0990544568572915,"SMARCB1","6598","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"ENSG00000113272",149.462815236788,-0.282123476109307,0.149273404114496,-1.88997817650699,0.058760878862571,0.0991320779162742,"THG1L","54974","tRNA-histidine guanylyltransferase 1 like"
"ENSG00000092108",968.836412164144,-0.128697037801633,0.0681260379567914,-1.88910204763792,0.0588781561375766,0.099318560736592,"SCFD1","23256","sec1 family domain containing 1"
"ENSG00000142453",1380.48020198043,-0.10982847937327,0.0581439603148399,-1.88890606657281,0.0589044164439465,0.0993514865588102,"CARM1","10498","coactivator associated arginine methyltransferase 1"
"ENSG00000183161",157.199830759438,0.278800650440428,0.147675955580899,1.88792176318572,0.059036454391631,0.0995627949220571,"FANCF","2188","FA complementation group F"
"ENSG00000203791",99.4831885055145,-0.344928340763021,0.182765240476468,-1.8872753914464,0.0591232945599763,0.099697839270587,"EEF1AKMT2","399818","EEF1A lysine methyltransferase 2"
"ENSG00000197885",180.852129395015,-0.260049030383827,0.13780152600205,-1.88712736301598,0.0591431971222984,0.0997199907548832,"NKIRAS1","28512","NFKB inhibitor interacting Ras like 1"
"ENSG00000007341",138.060501640985,0.288002818820262,0.152630335674923,1.88693038999574,0.0591696889534588,0.0997532459158174,"ST7L","54879","suppression of tumorigenicity 7 like"
"ENSG00000078401",187.05654488053,-0.502440217010067,0.266367279083122,-1.88626853395637,0.0592587772521657,0.0998920117971426,"EDN1","1906","endothelin 1"
"ENSG00000196177",266.674768739498,-0.225484704801616,0.119553337594421,-1.88605947218774,0.0592869408723505,0.09992805747675,"ACADSB","36","acyl-CoA dehydrogenase short/branched chain"
"ENSG00000100416",368.613938602858,-0.18195165324436,0.0964813883142177,-1.88587308312548,0.0593120595191952,0.099958963201132,"TRMU","55687","tRNA mitochondrial 2-thiouridylase"
"ENSG00000169020",309.057754500973,-0.198208599467572,0.105120225224971,-1.88554199768293,0.0593566998921037,0.100022758176289,"ATP5ME","521","ATP synthase membrane subunit e"
"ENSG00000109794",10.0633494483965,-1.07473347404184,0.570056091878787,-1.88531179537041,0.0593877545839726,0.100063647771646,"FAM149A","25854","family with sequence similarity 149 member A"
"ENSG00000067365",409.925879159273,0.178818446042756,0.0948662114691261,1.88495401337864,0.0594360467554726,0.100133568482185,"METTL22","79091","methyltransferase 22, Kin17 lysine"
"ENSG00000198805",279.633630791791,0.222704226120639,0.118155372792307,1.8848421435063,0.0594511532478061,0.100147570758506,"PNP","4860","purine nucleoside phosphorylase"
"ENSG00000084733",2364.3811492007,-0.0910193035954165,0.0483017636277812,-1.88438882473985,0.0595124003455444,0.100239286433444,"RAB10","10890","RAB10, member RAS oncogene family"
"ENSG00000132254",982.70744264392,-0.132013056410346,0.0700895546588894,-1.88349115717492,0.0596338371006313,0.10043234958166,"ARFIP2","23647","ADP ribosylation factor interacting protein 2"
"ENSG00000197557",92.7427883688397,0.367201758753154,0.195023535362108,1.88285869226683,0.0597195205367146,0.100565161525377,"IFT70A","92104","intraflagellar transport 70A"
"ENSG00000160062",109.297544203656,0.357387857229285,0.189871588613373,1.88226084712979,0.059800607710397,0.10069020409412,"ZBTB8A","653121","zinc finger and BTB domain containing 8A"
"ENSG00000160695",540.383677267217,0.158599781942697,0.0842749776349817,1.8819320561512,0.0598452413290968,0.100753845865688,"VPS11","55823","VPS11 core subunit of CORVET and HOPS complexes"
"ENSG00000189308",259.96797879434,-0.234472919120768,0.124633327749795,-1.88130192264046,0.0599308596389771,0.10088646594623,"LIN54","132660","lin-54 DREAM MuvB core complex component"
"ENSG00000166669",18.0404053683941,0.787795555098024,0.418795197744766,1.88109978180348,0.0599583466892802,0.100921209856854,"ATF7IP2","80063","activating transcription factor 7 interacting protein 2"
"ENSG00000136280",971.98149964492,0.1338501788951,0.0711663061739548,1.88080829385643,0.0599980015395234,0.100976424196585,"CCM2","83605","CCM2 scaffold protein"
"ENSG00000145191",579.029759851225,-0.155034946940645,0.0824562341275138,-1.88020892029695,0.0600796103654461,0.101102226257815,"EIF2B5","8893","eukaryotic translation initiation factor 2B subunit epsilon"
"ENSG00000183778",1.60361851332869,-3.15493117115957,1.67819593763004,-1.87995400323456,0.0601143469606996,0.101149131808059,"B3GALT5","10317","beta-1,3-galactosyltransferase 5"
"ENSG00000166165",445.765712250008,-0.170443823796216,0.0906682915515143,-1.87986142541768,0.0601269663150566,0.101156930234886,"CKB","1152","creatine kinase B"
"ENSG00000102119",964.873244365807,-0.12527373384218,0.0666413701397248,-1.87981930112665,0.0601327090370359,0.101156930234886,"EMD","2010","emerin"
"ENSG00000090989",648.90760561744,-0.143858646883714,0.0765469180881661,-1.8793525654164,0.0601963686407374,0.101252463025244,"EXOC1","55763","exocyst complex component 1"
"ENSG00000175048",131.958337242763,0.297992591744348,0.158593209320879,1.87897447198653,0.0602479789906186,0.101327709045274,"ZDHHC14","79683","zinc finger DHHC-type palmitoyltransferase 14"
"ENSG00000169083",139.605257432453,-0.287123043761551,0.15282885174969,-1.87872277043482,0.0602823569846179,0.101373959064274,"AR","367","androgen receptor"
"ENSG00000149743",241.781568504503,0.225689546150635,0.120233661511262,1.87709118489662,0.0605055973724143,0.101737763157404,"TRPT1","83707","tRNA phosphotransferase 1"
"ENSG00000057663",464.560360398599,-0.164987239756834,0.0879092666800377,-1.87679008127023,0.0605468704356818,0.1017955483095,"ATG5","9474","autophagy related 5"
"ENSG00000134940",2.34231875835124,-2.76494850972093,1.47332630525867,-1.87667083649571,0.0605632220781735,0.101811425457753,"ACRV1","56","acrosomal vesicle protein 1"
"ENSG00000180596",94.9050177720114,0.344995230554817,0.184040597205099,1.87456048173082,0.0608532140999829,0.10228725700337,"H2BC4","8347","H2B clustered histone 4"
"ENSG00000152684",1381.09347967993,0.109423012379203,0.058375325992968,1.87447368417923,0.060865165876319,0.102295679631108,"PELO","53918","pelota mRNA surveillance and ribosome rescue factor"
"ENSG00000164106",1.61889304439013,-3.10119283216536,1.65466684138408,-1.87420981348203,0.0609015120653966,0.102345095190401,"SCRG1","11341","stimulator of chondrogenesis 1"
"ENSG00000166592",42.2701147688759,0.532635312569988,0.284332377618649,1.87328406645397,0.0610291689338271,0.102547929739681,"RRAD","6236","RRAD, Ras related glycolysis inhibitor and calcium channel regulator"
"ENSG00000126882",23.9347471933912,0.697485817984378,0.372361020773455,1.87314401635162,0.0610485005801606,0.102568419096025,"FAM78A","286336","family with sequence similarity 78 member A"
"ENSG00000165113",11.4668759266155,-0.990673570678727,0.528896625154115,-1.87309489900802,0.0610552816345115,0.102568419096025,"GKAP1","80318","G kinase anchoring protein 1"
"ENSG00000130332",452.655543008507,-0.164874180775494,0.0880373459969559,-1.87277545578435,0.0610993986313023,0.102630833944396,"LSM7","51690","LSM7 homolog, U6 small nuclear RNA and mRNA degradation associated"
"ENSG00000086730",15.4255014405334,0.888058337167397,0.47430511161533,1.87233558192733,0.0611601910190241,0.102721241622607,"LAT2","7462","linker for activation of T cells family member 2"
"ENSG00000178814",36.7423307853883,-0.548456941585287,0.292989189880515,-1.87193575916215,0.0612154916346775,0.102802406074735,"OPLAH","26873","5-oxoprolinase, ATP-hydrolysing"
"ENSG00000173436",188.558895315781,-0.244205662571302,0.130482393124006,-1.87156026743943,0.0612674646567175,0.102870685908725,"MICOS10","440574","mitochondrial contact site and cristae organizing system subunit 10"
"ENSG00000090612",285.747768550468,0.207983831259233,0.111129712455122,1.87154116270411,0.0612701099814622,0.102870685908725,"ZNF268","10795","zinc finger protein 268"
"ENSG00000160193",240.772630724163,-0.225662021923215,0.120588249066218,-1.87134338271466,0.0612975010175529,0.102904951588643,"WDR4","10785","WD repeat domain 4"
"ENSG00000079435",33.3456889581569,-0.579878203897773,0.309941155563612,-1.870929992641,0.0613547851719939,0.102989387683923,"LIPE","3991","lipase E, hormone sensitive type"
"ENSG00000171953",129.404081383475,-0.300161790479879,0.160462576724232,-1.87060308146323,0.0614001171838672,0.103053744112952,"ATPAF2","91647","ATP synthase mitochondrial F1 complex assembly factor 2"
"ENSG00000198690",270.498690593416,-0.217245901966836,0.116145676823178,-1.87046051053259,0.0614198958459555,0.103075202115428,"FAN1","22909","FANCD2 and FANCI associated nuclease 1"
"ENSG00000161395",136.127807001297,-0.286581227676503,0.153278815690443,-1.8696727684488,0.0615292733048023,0.103247003297982,"PGAP3","93210","post-GPI attachment to proteins phospholipase 3"
"ENSG00000213199",6.66363192610943,1.3446399492457,0.719318344639308,1.86932525670529,0.0615775763129677,0.10331629322638,"ASIC3","9311","acid sensing ion channel subunit 3"
"ENSG00000174327",47.3860841965763,0.496286722242349,0.265519042987036,1.86911912855373,0.0616062422891148,0.103352623660441,"SLC16A13","201232","solute carrier family 16 member 13"
"ENSG00000113966",101.280596236628,0.355535072899498,0.190228599434777,1.86898854302609,0.0616244083655903,0.103368508976743,"ARL6","84100","ADP ribosylation factor like GTPase 6"
"ENSG00000178386",9.34519001612196,1.1649304882712,0.623307388249584,1.86895023263344,0.0616297386605128,0.103368508976743,"ZNF223","7766","zinc finger protein 223"
"ENSG00000188219",9.72336361514185,-1.10515112604782,0.591612648662294,-1.86803160572495,0.0617576656417184,0.103571287690902,"POTEE","445582","POTE ankyrin domain family member E"
"ENSG00000075407",450.068374952371,0.169378473627996,0.0906771287107537,1.86792938898945,0.0617719138119837,0.103583395808512,"ZNF37A","7587","zinc finger protein 37A"
"ENSG00000118257",1457.40594334577,-0.133617971966591,0.0715430707056687,-1.8676577710272,0.0618097883382023,0.103628434163485,"NRP2","8828","neuropilin 2"
"ENSG00000160886",24.4521777070218,-0.667084636708394,0.357181304561591,-1.86763592659807,0.061812835169711,0.103628434163485,"LY6K","54742","lymphocyte antigen 6 family member K"
"ENSG00000002919",431.229663182034,0.175502768422701,0.0940180051658193,1.86669317343169,0.0619444476047763,0.103837268971701,"SNX11","29916","sorting nexin 11"
"ENSG00000089289",655.407799225651,0.147491684615728,0.0790297137985553,1.86628139628191,0.0620020062057997,0.103921934204603,"IGBP1","3476","immunoglobulin binding protein 1"
"ENSG00000101986",474.745198548907,0.16820663764593,0.0901454137191888,1.86594781371695,0.0620486671361444,0.103973144886433,"ABCD1","215","ATP binding cassette subfamily D member 1"
"ENSG00000140398",22.1021404688254,0.721327139009906,0.386577260894,1.8659326659353,0.0620507866701447,0.103973144886433,"NEIL1","79661","nei like DNA glycosylase 1"
"ENSG00000163069",1885.76489089588,0.0992778108175129,0.053206061217842,1.86591167519503,0.0620537238716966,0.103973144886433,"SGCB","6443","sarcoglycan beta"
"ENSG00000110169",10.0068028933885,1.11862912728226,0.599757251372523,1.86513647767045,0.0621622766550157,0.104143188966878,"HPX","3263","hemopexin"
